Date,삼성전자,SK하이닉스,파두
2025-12-24,151.56889495225104,393.048128342246,104.67980295566504
2025-12-26,159.61800818553888,400.40106951871655,104.67980295566504
2025-12-29,163.0286493860846,427.80748663101605,104.67980295566504
2025-12-30,163.5743519781719,435.1604278074866,104.67980295566504
2026-01-02,175.3069577080491,452.5401069518717,104.67980295566504
2026-01-05,188.40381991814462,465.24064171122996,104.67980295566504
2026-01-06,189.49522510231924,485.2941176470588,104.67980295566504
2026-01-07,192.3601637107776,495.98930481283423,104.67980295566504
2026-01-08,189.3587994542974,505.3475935828877,104.67980295566504
2026-01-09,189.63165075034107,497.3262032085562,104.67980295566504
2026-01-12,189.3587994542974,500.668449197861,104.67980295566504
2026-01-13,187.72169167803548,493.31550802139043,104.67980295566504
2026-01-14,191.40518417462482,495.98930481283423,104.67980295566504
2026-01-15,196.31650750341063,500.668449197861,104.67980295566504
2026-01-16,203.13778990450206,505.3475935828877,104.67980295566504
2026-01-19,203.68349249658934,510.69518716577545,104.67980295566504
2026-01-20,198.0900409276944,496.6577540106952,104.67980295566504
2026-01-21,203.95634379263302,494.6524064171123,104.67980295566504
2026-01-22,207.77626193724421,504.67914438502675,104.67980295566504
2026-01-23,207.50341064120056,512.7005347593583,104.67980295566504
2026-01-26,207.50341064120056,491.97860962566847,104.67980295566504
2026-01-27,217.59890859481584,534.75935828877,104.67980295566504
2026-01-28,221.55525238744883,562.1657754010696,104.67980295566504
2026-01-29,219.23601637107777,575.5347593582887,104.67980295566504
2026-01-30,218.9631650750341,607.620320855615,104.67980295566504
2026-02-02,205.18417462482947,554.8128342245989,104.67980295566504
2026-02-03,228.51296043656205,606.283422459893,135.96059113300493
2026-02-04,230.69577080491132,601.6042780748662,176.60098522167488
2026-02-05,217.32605729877216,562.8342245989304,220.19704433497535
2026-02-06,216.37107776261936,560.8288770053476,222.41379310344826
2026-02-09,227.01227830832198,592.9144385026738,241.87192118226602
2026-02-10,226.193724420191,585.5614973262032,238.91625615763544
2026-02-11,228.9222373806276,574.8663101604278,243.10344827586206
2026-02-12,243.656207366985,593.5828877005347,270.935960591133
2026-02-13,247.2032742155525,588.2352941176471,257.14285714285717
2026-02-19,259.2087312414734,597.5935828877004,254.1871921182266
2026-02-20,258.39017735334244,622.3262032085562,252.70935960591135
